Timestamp,Consumption,Anomaly_Flag,Anomaly_Score,Severity,Hour_of_Day,Day_of_Week,Month
2024-06-25 03:00:00,1113.6000446245612,0,-0.4644739112630387,High,3,1,6
2024-06-25 04:00:00,1122.1931073319258,0,-0.46507803672717696,High,4,1,6
2024-06-25 05:00:00,1118.6392727345346,0,-0.465746905983388,High,5,1,6
2024-06-25 06:00:00,1042.932196476537,0,-0.46752553777332084,High,6,1,6
2024-06-25 07:00:00,1185.704870967003,0,-0.4845625965030392,High,7,1,6
2024-06-25 08:00:00,1077.250661185215,0,-0.45294337228699766,High,8,1,6
2024-06-25 09:00:00,1116.9831940773572,0,-0.46756598642939207,High,9,1,6
2024-06-25 10:00:00,992.7539773249644,0,-0.47440867228685946,High,10,1,6
2024-06-25 11:00:00,987.6719426972431,0,-0.48097728328473344,High,11,1,6
2024-06-25 12:00:00,1092.374709450604,0,-0.4666119545974915,High,12,1,6
2024-06-25 13:00:00,977.230628000123,0,-0.475846476241186,High,13,1,6
2024-06-25 14:00:00,1042.9987176942402,0,-0.46752553777332084,High,14,1,6
2024-06-25 15:00:00,945.5700192928471,0,-0.46307061495764357,High,15,1,6
2024-06-25 16:00:00,841.3520774223317,0,-0.47092929615809415,High,16,1,6
2024-06-25 17:00:00,967.9175695759195,0,-0.474851091889495,High,17,1,6
2024-06-25 18:00:00,890.269411858794,0,-0.4677508892307127,High,18,1,6
2024-06-25 19:00:00,957.9631311540519,0,-0.4637788223437112,High,19,1,6
2024-06-25 20:00:00,934.1365113718506,0,-0.4582108272458099,High,20,1,6
2024-06-25 21:00:00,871.4691441027568,0,-0.47579740427125106,High,21,1,6
2024-06-25 22:00:00,977.4076871848877,0,-0.4753049484677842,High,22,1,6
2024-06-25 23:00:00,1102.9794069375705,0,-0.4576401433531354,High,23,1,6
2024-06-26 00:00:00,1043.556672889145,0,-0.4658536453466817,High,0,2,6
2024-06-26 01:00:00,1041.7705527196129,0,-0.47100890189796046,High,1,2,6
2024-06-26 02:00:00,1122.3888822000677,0,-0.46476347771724713,High,2,2,6
2024-06-26 03:00:00,1099.7229801435,0,-0.4651040932025994,High,3,2,6
2024-06-26 04:00:00,1115.4152878121122,0,-0.4697359920236899,High,4,2,6
2024-06-26 05:00:00,1060.2045076641448,0,-0.45592646653832275,High,5,2,6
2024-06-26 06:00:00,1129.7427232956882,0,-0.46604827147182964,High,6,2,6
2024-06-26 07:00:00,1166.272204532808,0,-0.47062361760747373,High,7,2,6
2024-06-26 08:00:00,1062.5640037206792,0,-0.4557205786822895,High,8,2,6
2024-06-26 09:00:00,1159.5571508532485,0,-0.4722134912518323,High,9,2,6
2024-06-26 10:00:00,1062.893482124365,0,-0.45473726407072496,High,10,2,6
2024-06-26 11:00:00,998.8293049321903,0,-0.47846125023823205,High,11,2,6
2024-06-26 12:00:00,1067.074563593509,0,-0.45322386037770623,High,12,2,6
2024-06-26 13:00:00,976.8284183538747,0,-0.4740579044504483,High,13,2,6
2024-06-26 14:00:00,1004.882845157309,0,-0.47576422334916074,High,14,2,6
2024-06-26 15:00:00,931.4655484853818,0,-0.45972381161625664,High,15,2,6
2024-06-26 16:00:00,927.0273594714954,0,-0.462055919663524,High,16,2,6
2024-06-26 17:00:00,944.563674872767,0,-0.4553375752907771,High,17,2,6
2024-06-26 18:00:00,930.8801319455848,0,-0.46125593052876784,High,18,2,6
2024-06-26 19:00:00,819.8231307918738,0,-0.4773750131338151,High,19,2,6
2024-06-26 20:00:00,873.3845901071948,0,-0.47816206641143294,High,20,2,6
2024-06-26 21:00:00,888.6327305418303,0,-0.4664647010708068,High,21,2,6
2024-06-26 22:00:00,959.1564934426315,0,-0.46520193410147637,High,22,2,6
2024-06-26 23:00:00,963.5518437363796,0,-0.46666049839608353,High,23,2,6
2024-06-27 00:00:00,947.5485950838216,0,-0.4651262818786385,High,0,3,6
2024-06-27 01:00:00,987.229358792178,0,-0.48082500335534883,High,1,3,6
2024-06-27 02:00:00,964.1013049577778,0,-0.46809266243134867,High,2,3,6
2024-06-27 03:00:00,1080.69483793433,0,-0.4524343646811779,High,3,3,6
2024-06-27 04:00:00,1071.5858081533293,0,-0.4496900323676694,High,4,3,6
2024-06-27 05:00:00,1063.025278268674,0,-0.45614421570747027,High,5,3,6
2024-06-27 06:00:00,1111.2128547212178,0,-0.4628195527872796,High,6,3,6
2024-06-27 07:00:00,1129.2670684208422,0,-0.4651112543572007,High,7,3,6
2024-06-27 08:00:00,1205.5953120606162,0,-0.487249858654695,High,8,3,6
2024-06-27 09:00:00,1009.3062956608808,0,-0.4814547241156466,High,9,3,6
2024-06-27 10:00:00,1122.0157468340178,0,-0.46552034510490126,High,10,3,6
2024-06-27 11:00:00,1088.4405761521587,0,-0.4658573418813866,High,11,3,6
2024-06-27 12:00:00,974.8058483916386,0,-0.47264489368145457,High,12,3,6
2024-06-27 13:00:00,997.8972632696036,0,-0.4772483401722893,High,13,3,6
2024-06-27 14:00:00,940.5925852682059,0,-0.45614216425050597,High,14,3,6
2024-06-27 15:00:00,951.9048693899011,0,-0.472433665455432,High,15,3,6
2024-06-27 16:00:00,1002.0419926736272,0,-0.47552029749335606,High,16,3,6
2024-06-27 17:00:00,946.7325684940366,0,-0.4628201481359628,High,17,3,6
2024-06-27 18:00:00,938.3321085515354,0,-0.4525575767174632,High,18,3,6
2024-06-27 19:00:00,894.6504850243113,0,-0.46886299122676217,High,19,3,6
2024-06-27 20:00:00,851.8099972236207,0,-0.47493673074078535,High,20,3,6
2024-06-27 21:00:00,931.338112909833,0,-0.46082448079854466,High,21,3,6
2024-06-27 22:00:00,1022.6594335894822,0,-0.47825508885764434,High,22,3,6
2024-06-27 23:00:00,909.9455464545625,0,-0.45199184185527375,High,23,3,6
2024-06-28 00:00:00,959.2881870643243,0,-0.4661471408349468,High,0,4,6
2024-06-28 01:00:00,1044.094752278514,0,-0.4668204394181126,High,1,4,6
2024-06-28 02:00:00,1012.5235210758003,0,-0.47999728990822005,High,2,4,6
2024-06-28 03:00:00,1042.6975593945401,0,-0.46752553777332084,High,3,4,6
2024-06-28 04:00:00,1076.8924522627271,0,-0.4532044419520008,High,4,4,6
2024-06-28 05:00:00,1039.6383348283512,0,-0.4652734282514869,High,5,4,6
2024-06-28 06:00:00,1062.4773057093023,0,-0.4561847908499968,High,6,4,6
2024-06-28 07:00:00,1142.804146346155,0,-0.4688543342340363,High,7,4,6
2024-06-28 08:00:00,1032.1309833228192,0,-0.47181842798681844,High,8,4,6
2024-06-28 09:00:00,1001.5707620218286,0,-0.47376232440783633,High,9,4,6
2024-06-28 10:00:00,1029.109194690884,0,-0.4752381669728938,High,10,4,6
2024-06-28 11:00:00,1072.94687088434,0,-0.4524897288356777,High,11,4,6
2024-06-28 12:00:00,1000.4778430448182,0,-0.4744374765243306,High,12,4,6
2024-06-28 13:00:00,961.0697119134464,0,-0.4682338722167987,High,13,4,6
2024-06-28 14:00:00,962.2553418525086,0,-0.467580912088804,High,14,4,6
2024-06-28 15:00:00,851.8980786985202,0,-0.47493673074078535,High,15,4,6
2024-06-28 16:00:00,947.8835921637605,0,-0.4634032103663739,High,16,4,6
2024-06-28 17:00:00,932.186735171594,0,-0.4622401509856369,High,17,4,6
2024-06-28 18:00:00,888.9988539597003,0,-0.46673356422389695,High,18,4,6
2024-06-28 19:00:00,963.0246271905746,0,-0.46663278874572556,High,19,4,6
2024-06-28 20:00:00,866.2003406734641,0,-0.4668243611127697,High,20,4,6
2024-06-28 21:00:00,994.7191545919297,0,-0.4753128483641174,High,21,4,6
2024-06-28 22:00:00,966.6157587282057,0,-0.4733675116259073,High,22,4,6
2024-06-28 23:00:00,966.0382292706781,0,-0.47247395648596713,High,23,4,6
2024-06-29 00:00:00,1007.6107648324889,0,-0.4771610634617363,High,0,5,6
2024-06-29 01:00:00,1028.9797917200108,0,-0.4734701813028109,High,1,5,6
2024-06-29 02:00:00,1119.3319448676846,0,-0.46547850225793674,High,2,5,6
2024-06-29 03:00:00,1025.0511920592392,0,-0.47808204697315754,High,3,5,6
2024-06-29 04:00:00,1056.5077147971301,0,-0.45685467751774245,High,4,5,6
2024-06-29 05:00:00,1156.2955255387333,0,-0.47889484834322005,High,5,5,6
2024-06-29 06:00:00,1077.967709419242,0,-0.45297704708792674,High,6,5,6
2024-06-29 07:00:00,1149.2203465619446,0,-0.47332293473373355,High,7,5,6
2024-06-29 08:00:00,1179.0320995728855,0,-0.47399163858869553,High,8,5,6
2024-06-29 09:00:00,1057.9353329564171,0,-0.4570349377912739,High,9,5,6
2024-06-29 10:00:00,1091.2391648914804,0,-0.4709182487999193,High,10,5,6
2024-06-29 11:00:00,975.2249776946298,0,-0.474618427173153,High,11,5,6
2024-06-29 12:00:00,1044.6209872279537,0,-0.4649866158490696,High,12,5,6
2024-06-29 13:00:00,990.8302486451114,0,-0.47520622403894197,High,13,5,6
2024-06-29 14:00:00,980.2494960275699,0,-0.4793021761372046,High,14,5,6
2024-06-29 15:00:00,903.4649248684761,0,-0.4526317862586315,High,15,5,6
2024-06-29 16:00:00,836.6541167810075,0,-0.4738049380832681,High,16,5,6
2024-06-29 17:00:00,934.7374666486173,0,-0.45682255403109695,High,17,5,6
2024-06-29 18:00:00,802.853903345409,0,-0.4819242003034126,High,18,5,6
2024-06-29 19:00:00,893.4205655585466,0,-0.469993587105606,High,19,5,6
2024-06-29 20:00:00,966.1938345469607,0,-0.4727937340655217,High,20,5,6
2024-06-29 21:00:00,944.478096132626,0,-0.45570969487173635,High,21,5,6
2024-06-29 22:00:00,1052.8676226725108,0,-0.4608896130558272,High,22,5,6
2024-06-29 23:00:00,1030.6806437232108,0,-0.4747870612261794,High,23,5,6
2024-06-30 00:00:00,972.468768629144,0,-0.4746883257929281,High,0,6,6
2024-06-30 01:00:00,1032.2678563327854,0,-0.47356021967628475,High,1,6,6
2024-06-30 02:00:00,1052.508339904565,0,-0.46120155017507297,High,2,6,6
2024-06-30 03:00:00,996.3353046759668,0,-0.4757777138883239,High,3,6,6
2024-06-30 04:00:00,1044.172646536532,0,-0.4658738674368508,High,4,6,6
2024-06-30 05:00:00,1073.001174158496,0,-0.4525532261202936,High,5,6,6
2024-06-30 06:00:00,1002.4921943444476,0,-0.47824884394427136,High,6,6,6
2024-06-30 07:00:00,1103.1270559235586,0,-0.45794988118172797,High,7,6,6
2024-06-30 08:00:00,1078.1653262826392,0,-0.45328362886184914,High,8,6,6
2024-06-30 09:00:00,990.938937378438,0,-0.47380945728329166,High,9,6,6
2024-06-30 10:00:00,1073.9401717852652,0,-0.4527232310134289,High,10,6,6
2024-06-30 11:00:00,1065.2616425435435,0,-0.45517550854106587,High,11,6,6
2024-06-30 12:00:00,1014.7943951744048,0,-0.47940455225518397,High,12,6,6
2024-06-30 13:00:00,961.2139266217829,0,-0.467917178733923,High,13,6,6
2024-06-30 14:00:00,982.7279144440726,0,-0.4876905069888273,High,14,6,6
2024-06-30 15:00:00,966.3127121021182,0,-0.47304734596760656,High,15,6,6
2024-06-30 16:00:00,931.6365740951908,0,-0.46126979095590354,High,16,6,6
2024-06-30 17:00:00,864.9023031517563,0,-0.469333074775365,High,17,6,6
2024-06-30 18:00:00,916.4120974905609,0,-0.45192793681843557,High,18,6,6
2024-06-30 19:00:00,965.6200687116012,0,-0.46895327803903986,High,19,6,6
2024-06-30 20:00:00,885.861183819862,0,-0.46926088336033667,High,20,6,6
2024-06-30 21:00:00,1036.3380231157391,0,-0.4682817848307364,High,21,6,6
2024-06-30 22:00:00,925.7267436204207,0,-0.4608647078256672,High,22,6,6
2024-06-30 23:00:00,977.60329148516,0,-0.4787133657378104,High,23,6,6
2024-07-01 00:00:00,968.0971195774149,0,-0.47410726679707305,High,0,0,7
2024-07-01 01:00:00,1038.6233988477331,0,-0.46561566609613775,High,1,0,7
2024-07-01 02:00:00,964.3234202616484,0,-0.46809266243134867,High,2,0,7
2024-07-01 03:00:00,1044.6996446851979,0,-0.4649866158490696,High,3,0,7
2024-07-01 04:00:00,1033.1440878181475,0,-0.4771061142544292,High,4,0,7
2024-07-01 05:00:00,1104.3636578400099,0,-0.462682370395824,High,5,0,7
2024-07-01 06:00:00,1150.5830764346942,0,-0.47198381872035217,High,6,0,7
2024-07-01 07:00:00,1129.6101490438466,0,-0.46577875408565594,High,7,0,7
2024-07-01 08:00:00,968.5933784256655,0,-0.4757729937763589,High,8,0,7
2024-07-01 09:00:00,1173.244515590977,0,-0.47272019009816363,High,9,0,7
2024-07-01 10:00:00,1065.0509003713346,0,-0.45517550854106587,High,10,0,7
2024-07-01 11:00:00,987.200399192635,0,-0.48082500335534883,High,11,0,7
2024-07-01 12:00:00,1007.8563959495654,0,-0.4768383320062674,High,12,0,7
2024-07-01 13:00:00,982.784134907841,0,-0.4876905069888273,High,13,0,7
2024-07-01 14:00:00,916.3706608121427,0,-0.45192793681843557,High,14,0,7
2024-07-01 15:00:00,938.7548004225309,0,-0.4552863039448751,High,15,0,7
2024-07-01 16:00:00,882.4500391503702,0,-0.4692929995096028,High,16,0,7
2024-07-01 17:00:00,882.4720606773834,0,-0.4692929995096028,High,17,0,7
2024-07-01 18:00:00,864.825335552997,0,-0.4688572384019421,High,18,0,7
2024-07-01 19:00:00,830.7696950676185,0,-0.47640182973670403,High,19,0,7
2024-07-01 20:00:00,919.5416756751865,0,-0.4573808204937524,High,20,0,7
2024-07-01 21:00:00,957.263237199789,0,-0.4663348602664275,High,21,0,7
2024-07-01 22:00:00,974.3096749103944,0,-0.47491725002813046,High,22,0,7
2024-07-01 23:00:00,1013.5364055800285,0,-0.47956593758668475,High,23,0,7
2024-07-02 00:00:00,1014.4956111229977,0,-0.47905100663008726,High,0,1,7
2024-07-02 01:00:00,997.3807842709883,0,-0.4764497147973466,High,1,1,7
2024-07-02 02:00:00,1089.9749029018774,0,-0.46866628027724055,High,2,1,7
2024-07-02 03:00:00,1000.6830668487759,0,-0.474642417608141,High,3,1,7
2024-07-02 04:00:00,1039.2737941239207,0,-0.46373538913734674,High,4,1,7
2024-07-02 05:00:00,1045.943960258507,0,-0.4692434987843589,High,5,1,7
2024-07-02 06:00:00,1151.4207437419639,0,-0.4707667071174532,High,6,1,7
2024-07-02 07:00:00,1141.006510033507,0,-0.46824626529101987,High,7,1,7
2024-07-02 08:00:00,1108.0988662430502,0,-0.465686756765445,High,8,1,7
2024-07-02 09:00:00,1121.2947991823162,0,-0.4654912126179568,High,9,1,7
2024-07-02 10:00:00,1002.8800540229331,0,-0.4773177303819077,High,10,1,7
2024-07-02 11:00:00,1040.012420610831,0,-0.465338719455718,High,11,1,7
2024-07-02 12:00:00,990.2986073496727,0,-0.47521545696842343,High,12,1,7
2024-07-02 13:00:00,1012.8760998852637,0,-0.4798626034909427,High,13,1,7
2024-07-02 14:00:00,940.5092598510034,0,-0.45614216425050597,High,14,1,7
2024-07-02 15:00:00,906.1692231354731,0,-0.4546372602607655,High,15,1,7
2024-07-02 16:00:00,936.4265074127652,0,-0.45557971735386066,High,16,1,7
2024-07-02 17:00:00,943.0560758485829,0,-0.4567892679046876,High,17,1,7
2024-07-02 18:00:00,862.2795207704155,0,-0.4774535186194133,High,18,1,7
2024-07-02 19:00:00,895.9069969248887,0,-0.47004031067350693,High,19,1,7
2024-07-02 20:00:00,855.8853759571721,0,-0.47592069441105,High,20,1,7
2024-07-02 21:00:00,799.652806282054,0,-0.4830384808255977,High,21,1,7
2024-07-02 22:00:00,955.1461065389074,0,-0.4673366538638341,High,22,1,7
2024-07-02 23:00:00,999.5430804725046,0,-0.47803444247934285,High,23,1,7
2024-07-03 00:00:00,1007.9396524088995,0,-0.4768383320062674,High,0,2,7
2024-07-03 01:00:00,923.096728018168,0,-0.45695235052339317,High,1,2,7
2024-07-03 02:00:00,1027.0070380631441,0,-0.4750732658665045,High,2,2,7
2024-07-03 03:00:00,954.1994026584617,0,-0.4697171214827525,High,3,2,7
2024-07-03 04:00:00,1149.35031415674,0,-0.47174613437640395,High,4,2,7
2024-07-03 05:00:00,769.7351519549755,0,-0.49920123214359674,High,5,2,7
2024-07-03 06:00:00,1156.7461195036133,0,-0.4784295086215157,High,6,2,7
2024-07-03 07:00:00,1137.7186187730688,0,-0.46538399857198226,High,7,2,7
2024-07-03 08:00:00,1035.262194813838,0,-0.4719969428566355,High,8,2,7
2024-07-03 09:00:00,1007.6172239663767,0,-0.4771610634617363,High,9,2,7
2024-07-03 10:00:00,1060.9209288997697,0,-0.45618925561344326,High,10,2,7
2024-07-03 11:00:00,976.9247487950648,0,-0.4746998208457527,High,11,2,7
2024-07-03 12:00:00,998.2399097833611,0,-0.4769734199536007,High,12,2,7
2024-07-03 13:00:00,942.9490286980446,0,-0.4567892679046876,High,13,2,7
2024-07-03 14:00:00,853.7710307140152,0,-0.4785521330368083,High,14,2,7
2024-07-03 15:00:00,810.4515147402881,0,-0.486032585436037,High,15,2,7
2024-07-03 16:00:00,917.2739120022756,0,-0.45355118678808815,High,16,2,7
2024-07-03 17:00:00,867.7284199881074,0,-0.4738602679551123,High,17,2,7
2024-07-03 18:00:00,864.6010529758585,0,-0.47138944721795084,High,18,2,7
2024-07-03 19:00:00,930.3128110195767,0,-0.4644058595398093,High,19,2,7
2024-07-03 20:00:00,964.0384370771552,0,-0.46809266243134867,High,20,2,7
2024-07-03 21:00:00,907.4876154991259,0,-0.454522265072244,High,21,2,7
2024-07-03 22:00:00,924.6522646076963,0,-0.46031321248787066,High,22,2,7
2024-07-03 23:00:00,990.6641216451228,0,-0.47552785085884697,High,23,2,7
2024-07-04 00:00:00,923.5487749141255,0,-0.4588238627004246,High,0,3,7
2024-07-04 01:00:00,1028.2917939727627,0,-0.4746003857350995,High,1,3,7
2024-07-04 02:00:00,1068.7032231426722,0,-0.450073993517037,High,2,3,7
2024-07-04 03:00:00,1095.6878054916203,0,-0.4601568032764742,High,3,3,7
2024-07-04 04:00:00,980.5872192537537,0,-0.48415445508107485,High,4,3,7
2024-07-04 05:00:00,1049.2038349088016,0,-0.46805902242392244,High,5,3,7
2024-07-04 06:00:00,1046.6225596943402,0,-0.46910121758189044,High,6,3,7
2024-07-04 07:00:00,1091.9793641190465,0,-0.4668000952439602,High,7,3,7
2024-07-04 08:00:00,1100.8889195133972,0,-0.4640053715003962,High,8,3,7
2024-07-04 09:00:00,1135.652070030806,0,-0.4629324725659828,High,9,3,7
2024-07-04 10:00:00,1015.2143240048604,0,-0.48011125974710445,High,10,3,7
2024-07-04 11:00:00,990.8226092653254,0,-0.47520622403894197,High,11,3,7
2024-07-04 12:00:00,1047.1596674992886,0,-0.46812762810656783,High,12,3,7
2024-07-04 13:00:00,978.479751167681,0,-0.48084551008165427,High,13,3,7
2024-07-04 14:00:00,1002.7721318918319,0,-0.47770781300072246,High,14,3,7
2024-07-04 15:00:00,932.9720314039151,0,-0.46056951278779273,High,15,3,7
2024-07-04 16:00:00,844.6446966299759,0,-0.46968494917258663,High,16,3,7
2024-07-04 17:00:00,825.7108317543239,0,-0.47183641315660546,High,17,3,7
2024-07-04 18:00:00,811.2409895269329,0,-0.48485807178270474,High,18,3,7
2024-07-04 19:00:00,925.1833867000616,0,-0.462654014717081,High,19,3,7
2024-07-04 20:00:00,961.3574598052186,0,-0.4686045982045934,High,20,3,7
2024-07-04 21:00:00,1010.1443753190085,0,-0.4820776726132439,High,21,3,7
2024-07-04 22:00:00,980.3990062979865,0,-0.48039244267650677,High,22,3,7
2024-07-04 23:00:00,1020.3605634099255,0,-0.475306217924747,High,23,3,7
2024-07-05 00:00:00,958.9565278941427,0,-0.4642586439640562,High,0,4,7
2024-07-05 01:00:00,955.8752698787708,0,-0.46648331288415323,High,1,4,7
2024-07-05 02:00:00,1080.1749407745795,0,-0.4526652699505557,High,2,4,7
2024-07-05 03:00:00,1079.122514175107,0,-0.4510208936429547,High,3,4,7
2024-07-05 04:00:00,1079.3593882472005,0,-0.4510208936429547,High,4,4,7
2024-07-05 05:00:00,1103.2026230096026,0,-0.45794988118172797,High,5,4,7
2024-07-05 06:00:00,1103.2575842330473,0,-0.4585830915471884,High,6,4,7
2024-07-05 07:00:00,1147.7385861302105,0,-0.47074011646820335,High,7,4,7
2024-07-05 08:00:00,1138.1638372374553,0,-0.4655492212683553,High,8,4,7
2024-07-05 09:00:00,1084.590577248047,0,-0.46301950617915816,High,9,4,7
2024-07-05 10:00:00,1078.8158958930915,0,-0.45289195840386687,High,10,4,7
2024-07-05 11:00:00,1037.9676620809282,0,-0.46844225474485945,High,11,4,7
2024-07-05 12:00:00,963.1810280378094,0,-0.46694861293386875,High,12,4,7
2024-07-05 13:00:00,998.0427356442655,0,-0.47757134912753807,High,13,4,7
2024-07-05 14:00:00,866.2285518880376,0,-0.4679120985277691,High,14,4,7
2024-07-05 15:00:00,967.7941109757786,0,-0.4745299228005826,High,15,4,7
2024-07-05 16:00:00,839.3384375615751,0,-0.47411203897679677,High,16,4,7
2024-07-05 17:00:00,903.2216274615349,0,-0.45192566028691594,High,17,4,7
2024-07-05 18:00:00,843.1232760990766,0,-0.47223007680564005,High,18,4,7
2024-07-05 19:00:00,916.3147763357841,0,-0.45192793681843557,High,19,4,7
2024-07-05 20:00:00,896.7960515212159,0,-0.47261091067264355,High,20,4,7
2024-07-05 21:00:00,834.5033282224172,0,-0.47361670513993726,High,21,4,7
2024-07-05 22:00:00,955.8437445950369,0,-0.46648331288415323,High,22,4,7
2024-07-05 23:00:00,929.8877863023806,0,-0.46630242121080134,High,23,4,7
2024-07-06 00:00:00,1028.5800401939819,0,-0.4733316931267529,High,0,5,7
2024-07-06 01:00:00,1010.3278755617563,0,-0.48135823109919623,High,1,5,7
2024-07-06 02:00:00,1054.007726381681,0,-0.46162924118210447,High,2,5,7
2024-07-06 03:00:00,1006.9259060872673,0,-0.4765035722314164,High,3,5,7
2024-07-06 04:00:00,1041.0866113167106,0,-0.4682274479739723,High,4,5,7
2024-07-06 05:00:00,1057.4683483804872,0,-0.4575330167530468,High,5,5,7
2024-07-06 06:00:00,1126.4998449460434,0,-0.4613628197691144,High,6,5,7
2024-07-06 07:00:00,1163.9831897342256,0,-0.4744552796821065,High,7,5,7
2024-07-06 08:00:00,1029.7227457648726,0,-0.47252982423697004,High,8,5,7
2024-07-06 09:00:00,1107.7889271345853,0,-0.4627278964744231,High,9,5,7
2024-07-06 10:00:00,924.6090283307035,0,-0.46031321248787066,High,10,5,7
2024-07-06 11:00:00,949.122399804611,0,-0.47031871461642455,High,11,5,7
2024-07-06 12:00:00,934.8681174431784,0,-0.4562048123040095,High,12,5,7
2024-07-06 13:00:00,889.1567850188602,0,-0.46666807731040955,High,13,5,7
2024-07-06 14:00:00,853.3417971790117,0,-0.47631486048940974,High,14,5,7
2024-07-06 15:00:00,932.3175858159826,0,-0.4612104122699877,High,15,5,7
2024-07-06 16:00:00,884.9295037879333,0,-0.4701210168439075,High,16,5,7
2024-07-06 17:00:00,904.4702361682986,0,-0.45103747028217206,High,17,5,7
2024-07-06 18:00:00,916.4733122998674,0,-0.45202488311149097,High,18,5,7
2024-07-06 19:00:00,898.4950833865175,0,-0.4668831048356702,High,19,5,7
2024-07-06 20:00:00,927.9495825085505,0,-0.46314113387559674,High,20,5,7
2024-07-06 21:00:00,907.3338288045321,0,-0.4551377284813373,High,21,5,7
2024-07-06 22:00:00,872.0286184824778,0,-0.4756375882539224,High,22,5,7
2024-07-06 23:00:00,1008.2442686711623,0,-0.4768383320062674,High,23,5,7
2024-07-07 00:00:00,951.6370433974851,0,-0.4708377207125809,High,0,6,7
2024-07-07 01:00:00,960.0519352319569,0,-0.4672073032243447,High,1,6,7
2024-07-07 02:00:00,1021.9111572934088,0,-0.4769338407434463,High,2,6,7
2024-07-07 03:00:00,1005.7343985352643,0,-0.4767718550815825,High,3,6,7
2024-07-07 04:00:00,1046.2525129056862,0,-0.4708336055276221,High,4,6,7
2024-07-07 05:00:00,1094.17400559997,0,-0.4632709989546392,High,5,6,7
2024-07-07 06:00:00,1097.653059215732,0,-0.4638616226878971,High,6,6,7
2024-07-07 07:00:00,1031.7943070893887,0,-0.47049085232296145,High,7,6,7
2024-07-07 08:00:00,1042.1677652823453,0,-0.4701122719212639,High,8,6,7
2024-07-07 09:00:00,1104.2350979927328,0,-0.46274729800033637,High,9,6,7
2024-07-07 10:00:00,1054.4850619945964,0,-0.4601163980179334,High,10,6,7
2024-07-07 11:00:00,1109.1575095194255,0,-0.4660840314797014,High,11,6,7
2024-07-07 12:00:00,1038.386069197598,0,-0.467556027735956,High,12,6,7
2024-07-07 13:00:00,1010.5697275053783,0,-0.48256692621254055,High,13,6,7
2024-07-07 14:00:00,859.7008798236752,0,-0.47457871322953393,High,14,6,7
2024-07-07 15:00:00,946.4339863234746,0,-0.46473954609930984,High,15,6,7
2024-07-07 16:00:00,889.551116739693,0,-0.4681608559925168,High,16,6,7
2024-07-07 17:00:00,854.5246856416059,0,-0.4777610686957874,High,17,6,7
2024-07-07 18:00:00,886.9244976937939,0,-0.46966641342564497,High,18,6,7
2024-07-07 19:00:00,929.0491080372593,0,-0.4627574030947048,High,19,6,7
2024-07-07 20:00:00,916.6775474978302,0,-0.45209460334542195,High,20,6,7
2024-07-07 21:00:00,863.4615457261892,0,-0.47394623013055215,High,21,6,7
2024-07-07 22:00:00,1487.7405286155235,1,-0.7389581536109613,Critical,22,6,7
2024-07-07 23:00:00,920.0494773493339,0,-0.4573901727166546,High,23,6,7
2024-07-08 00:00:00,988.5023545238772,0,-0.47600512313939025,High,0,0,7
2024-07-08 01:00:00,988.2400508131307,0,-0.4780795608657963,High,1,0,7
2024-07-08 02:00:00,1016.4397997531787,0,-0.4778604112731502,High,2,0,7
2024-07-08 03:00:00,1086.2634135093638,0,-0.4635135508548256,High,3,0,7
2024-07-08 04:00:00,1011.6909270338315,0,-0.4809078268309532,High,4,0,7
2024-07-08 05:00:00,1170.807906778582,0,-0.4718254509328495,High,5,0,7
2024-07-08 06:00:00,985.758776616175,0,-0.48297529986542836,High,6,0,7
2024-07-08 07:00:00,1043.3798001208777,0,-0.4658536453466817,High,7,0,7
2024-07-08 08:00:00,1081.6412701060885,0,-0.4565046329113924,High,8,0,7
2024-07-08 09:00:00,1076.312067322179,0,-0.4536643925305876,High,9,0,7
2024-07-08 10:00:00,1021.2194526529637,0,-0.47638666988805306,High,10,0,7
2024-07-08 11:00:00,999.113178063432,0,-0.4787255671280085,High,11,0,7
2024-07-08 12:00:00,996.4858952865209,0,-0.4745220025931657,High,12,0,7
2024-07-08 13:00:00,938.3806073223077,0,-0.4522514860143411,High,13,0,7
2024-07-08 14:00:00,995.33265572922,0,-0.47570897970948056,High,14,0,7
2024-07-08 15:00:00,946.7879900673905,0,-0.4628201481359628,High,15,0,7
2024-07-08 16:00:00,932.4275218765006,0,-0.46187231374424126,High,16,0,7
2024-07-08 17:00:00,830.3460707988822,0,-0.4757576117871036,High,17,0,7
2024-07-08 18:00:00,871.134726002357,0,-0.47579740427125106,High,18,0,7
2024-07-08 19:00:00,863.3459375919531,0,-0.4736256730516607,High,19,0,7
2024-07-08 20:00:00,837.9368918093686,0,-0.4730656559661281,High,20,0,7
2024-07-08 21:00:00,921.9747283206641,0,-0.45607790673240284,High,21,0,7
2024-07-08 22:00:00,897.652618650349,0,-0.4701023193531142,High,22,0,7
2024-07-08 23:00:00,981.2809159196994,0,-0.48582905338698956,High,23,0,7
2024-07-09 00:00:00,920.740786364767,0,-0.45504743337041936,High,0,1,7
2024-07-09 01:00:00,1085.9420484810248,0,-0.4635135508548256,High,1,1,7
2024-07-09 02:00:00,979.1492425386142,0,-0.48088543872845124,High,2,1,7
2024-07-09 03:00:00,1055.499445979944,0,-0.4582224326056868,High,3,1,7
2024-07-09 04:00:00,1099.8769458988597,0,-0.46375979695427405,High,4,1,7
